"ID"	"Year"	"Stand"	"PlotID"	"Plot"	"Subplot"	"TreeNo"	"TreeNoOld"	"DBH"	"LLB"	"LLW"	"TotHt"	"Ht_Meas?"	"CB_Meas?"	"Status"	"Notes"
6888.00	1999.00	"Thinning"	98.00	"A6"	"A6"	28.00	28.00	0.00				"MEAS"		0.00	
6889.00	1999.00	"Thinning"	98.00	"A6"	"A6"	29.00	29.00	23.62	11.98	"10.292634915"	16.32	"MEAS"		1.00	
6890.00	1999.00	"Thinning"	98.00	"A6"	"A6"	30.00	30.00	25.40	14.75	"12.143108636"	18.36	"MEAS"		1.00	
6891.00	1999.00	"Thinning"	98.00	"A6"	"A6"	31.00	31.00	30.22	12.50	"10.782760387"	19.14	"MEAS"		1.00	
6892.00	2001.00	"Thinning"	98.00	"A6"	"A6"	1.00	1.00	17.27	12.16	"9.4207317073"	15.09	"MEAS"		1.00	
6893.00	2001.00	"Thinning"	98.00	"A6"	"A6"	2.00	2.00	29.71	11.10	"8.5975609756"	17.59	"MEAS"		1.00	
6894.00	2001.00	"Thinning"	98.00	"A6"	"A6"	3.00	3.00	0.00				"MEAS"		0.00	
6895.00	2001.00	"Thinning"	98.00	"A6"	"A6"	4.00	4.00	24.63	11.65	"9.0243902439"	17.83	"MEAS"		1.00	
6896.00	2001.00	"Thinning"	98.00	"A6"	"A6"	5.00	5.00	24.89	10.82	"8.7195121951"	17.10	"MEAS"		1.00	
6897.00	2001.00	"Thinning"	98.00	"A6"	"A6"	6.00	6.00	19.55	10.39	"8.0487804878"	15.27	"MEAS"		1.00	
6898.00	2001.00	"Thinning"	98.00	"A6"	"A6"	7.00	7.00	13.46	13.62	"10.548780488"	14.29	"MEAS"		1.00	
6899.00	2001.00	"Thinning"	98.00	"A6"	"A6"	8.00	8.00	22.09	12.59	"9.756097561"	15.82	"MEAS"		1.00	
6900.00	2001.00	"Thinning"	98.00	"A6"	"A6"	9.00	9.00	13.71	8.62	"6.6768292683"	14.05	"MEAS"		1.00	
6901.00	2001.00	"Thinning"	98.00	"A6"	"A6"	10.00	10.00	15.49	11.65	"11.067073171"	15.09	"MEAS"		1.00	
6902.00	2001.00	"Thinning"	98.00	"A6"	"A6"	11.00	11.00	21.59	12.20	"9.4512195122"	16.00	"MEAS"		1.00	
6903.00	2001.00	"Thinning"	98.00	"A6"	"A6"	12.00	12.00	27.43	9.52	"7.3780487805"	14.72	"MEAS"		1.00	
6904.00	2001.00	"Thinning"	98.00	"A6"	"A6"	14.00	14.00	18.79	12.28	"10.182926829"	15.45	"MEAS"		1.00	
6905.00	2001.00	"Thinning"	98.00	"A6"	"A6"	15.00	15.00	29.97	10.82	"8.9329268293"	16.34	"MEAS"		1.00	
6906.00	2001.00	"Thinning"	98.00	"A6"	"A6"	17.00	17.00	0.00				"MEAS"		0.00	
6907.00	2001.00	"Thinning"	98.00	"A6"	"A6"	18.00	18.00	24.89	11.49	"10.914634146"	16.25	"MEAS"		1.00	
6908.00	2001.00	"Thinning"	98.00	"A6"	"A6"	19.00	19.00	0.00	0.00	"0"	0.00	"MEAS"		0.00	
6909.00	2001.00	"Thinning"	98.00	"A6"	"A6"	20.00	20.00	15.24	10.47	"8.75"	13.56	"MEAS"		1.00	
6910.00	2001.00	"Thinning"	98.00	"A6"	"A6"	21.00	21.00	33.02	13.38	"10.365853659"	19.94	"MEAS"		1.00	
6911.00	2001.00	"Thinning"	98.00	"A6"	"A6"	22.00	22.00	0.00		"0"		"MEAS"		0.00	
6912.00	2001.00	"Thinning"	98.00	"A6"	"A6"	23.00	23.00	26.16	11.45	"9.2073170732"	14.84	"MEAS"		1.00	
6913.00	2001.00	"Thinning"	98.00	"A6"	"A6"	24.00	24.00				0.00			0.00	
6914.00	2001.00	"Thinning"	98.00	"A6"	"A6"	25.00	25.00	0.00				"MEAS"		0.00	
6915.00	2001.00	"Thinning"	98.00	"A6"	"A6"	26.00	26.00	25.90	12.44	"9.6341463415"	16.92	"MEAS"		1.00	
6916.00	2001.00	"Thinning"	98.00	"A6"	"A6"	27.00	27.00	26.92	9.80	"10.304878049"	17.68	"MEAS"		1.00	
6917.00	2001.00	"Thinning"	98.00	"A6"	"A6"	28.00	28.00	0.00		"0"		"MEAS"		0.00	
6918.00	2001.00	"Thinning"	98.00	"A6"	"A6"	29.00	29.00	24.38	10.86	"9.8170731707"	16.52	"MEAS"		1.00	
6919.00	2001.00	"Thinning"	98.00	"A6"	"A6"	30.00	30.00	27.43	14.44	"11.585365854"	19.39	"MEAS"		1.00	
6920.00	2001.00	"Thinning"	98.00	"A6"	"A6"	31.00	31.00	31.49	12.16	"10.152439024"	19.57	"MEAS"		1.00	
6921.00	2006.00	"Thinning"	98.00	"A6"	"A6"	1.00	1.00	18.54	14.13	"10.945121951"	16.64	"MEAS"		1.00	
6922.00	2006.00	"Thinning"	98.00	"A6"	"A6"	2.00	2.00	31.49	11.25	"10.365853659"	18.93	"MEAS"		1.00	
6923.00	2006.00	"Thinning"	98.00	"A6"	"A6"	3.00	3.00	0.00		"0"		"MEAS"		0.00	
6924.00	2006.00	"Thinning"	98.00	"A6"	"A6"	4.00	4.00	26.67	13.62	"11.829268293"	19.63	"MEAS"		1.00	
6925.00	2006.00	"Thinning"	98.00	"A6"	"A6"	5.00	5.00	26.16	12.75	"11.12804878"	18.26	"MEAS"		1.00	
6926.00	2006.00	"Thinning"	98.00	"A6"	"A6"	6.00	6.00	20.82	12.91	"10"	17.10	"MEAS"		1.00	
6927.00	2006.00	"Thinning"	98.00	"A6"	"A6"	7.00	7.00	14.73	14.13	"10.945121951"	16.00	"MEAS"		1.00	
6928.00	2006.00	"Thinning"	98.00	"A6"	"A6"	8.00	8.00	23.87	14.05	"10.884146341"	17.46	"MEAS"		1.00	
6929.00	2006.00	"Thinning"	98.00	"A6"	"A6"	9.00	9.00	14.22	9.40	"11.463414634"	15.60	"MEAS"		1.00	
6930.00	2006.00	"Thinning"	98.00	"A6"	"A6"	10.00	10.00	16.76	14.17	"12.286585366"	16.85	"MEAS"		1.00	
6931.00	2006.00	"Thinning"	98.00	"A6"	"A6"	11.00	11.00	23.11	13.93	"10.792682927"	18.14	"MEAS"		1.00	
6932.00	2006.00	"Thinning"	98.00	"A6"	"A6"	12.00	12.00	28.19	9.48	"8.262195122"	16.18	"MEAS"		1.00	
6933.00	2006.00	"Thinning"	98.00	"A6"	"A6"	14.00	14.00	19.30	12.71	"11.920731707"	16.06	"MEAS"		1.00	
6934.00	2006.00	"Thinning"	98.00	"A6"	"A6"	15.00	15.00	31.24	11.25	"11.158536585"	18.10	"MEAS"		1.00	
6935.00	2006.00	"Thinning"	98.00	"A6"	"A6"	17.00	17.00	0.00		"0"		"MEAS"		0.00	
6936.00	2006.00	"Thinning"	98.00	"A6"	"A6"	18.00	18.00	27.43	11.92	"11.646341463"	18.26	"MEAS"		1.00	
6937.00	2006.00	"Thinning"	98.00	"A6"	"A6"	19.00	19.00	0.00	0.00	"0"		"MEAS"		0.00	
6938.00	2006.00	"Thinning"	98.00	"A6"	"A6"	20.00	20.00	16.25	11.18	"10.365853659"	15.12	"MEAS"		1.00	
6939.00	2006.00	"Thinning"	98.00	"A6"	"A6"	21.00	21.00	34.29	13.62	"11.524390244"	20.97	"MEAS"		1.00	
6940.00	2006.00	"Thinning"	98.00	"A6"	"A6"	22.00	22.00	0.00	0.00	"0"		"MEAS"		0.00	
6941.00	2006.00	"Thinning"	98.00	"A6"	"A6"	23.00	23.00	25.90	14.05	"11.615853659"	16.31	"MEAS"		1.00	
6942.00	2006.00	"Thinning"	98.00	"A6"	"A6"	24.00	24.00	0.00	0.00	"0"		"MEAS"		0.00	
6943.00	2006.00	"Thinning"	98.00	"A6"	"A6"	25.00	25.00	0.00	0.00	"0"	0.00	"MEAS"		0.00	
6944.00	2006.00	"Thinning"	98.00	"A6"	"A6"	26.00	26.00	26.41	15.66	"12.134146341"	18.01	"MEAS"		1.00	
6945.00	2006.00	"Thinning"	98.00	"A6"	"A6"	27.00	27.00	30.22	12.04	"11.829268293"	19.08	"MEAS"		1.00	
6946.00	2006.00	"Thinning"	98.00	"A6"	"A6"	28.00	28.00							0.00	
6947.00	2006.00	"Thinning"	98.00	"A6"	"A6"	29.00	29.00	25.65	11.85	"13.384146341"	19.02	"MEAS"		1.00	
6948.00	2006.00	"Thinning"	98.00	"A6"	"A6"	30.00	30.00	29.46	15.98	"12.37804878"	21.15	"MEAS"		1.00	
6949.00	2006.00	"Thinning"	98.00	"A6"	"A6"	31.00	31.00	33.02	13.42	"12.103658537"	20.30	"MEAS"		1.00	
6950.00	2008.00	"Thinning"	98.00	"A6"	"A6"	1.00	1.00	18.54			16.58			0.00	
6951.00	2008.00	"Thinning"	98.00	"A6"	"A6"	2.00	2.00	31.75	11.85	"11.18902439"	19.84	"MEAS"		1.00	
6952.00	2008.00	"Thinning"	98.00	"A6"	"A6"	3.00	3.00							0.00	
6953.00	2008.00	"Thinning"	98.00	"A6"	"A6"	4.00	4.00	27.43	15.74	"12.804878049"	21.03	"MEAS"		1.00	
6954.00	2008.00	"Thinning"	98.00	"A6"	"A6"	5.00	5.00	26.41	14.76	"12.896341463"	19.66	"MEAS"		1.00	
6955.00	2008.00	"Thinning"	98.00	"A6"	"A6"	6.00	6.00	21.33	13.54	"12.134146341"	18.07	"MEAS"		1.00	
6956.00	2008.00	"Thinning"	98.00	"A6"	"A6"	7.00	7.00	15.24	15.03	"12.926829268"	16.55	"MEAS"		1.00	
6957.00	2008.00	"Thinning"	98.00	"A6"	"A6"	8.00	8.00	24.38	14.29	"12.195121951"	18.20	"MEAS"		1.00	
6958.00	2008.00	"Thinning"	98.00	"A6"	"A6"	9.00	9.00	14.22	9.40	"12.835365854"	16.76	"MEAS"		1.00	
6959.00	2008.00	"Thinning"	98.00	"A6"	"A6"	10.00	10.00	16.76	16.57	"12.835365854"	18.65	"MEAS"		1.00	
6960.00	2008.00	"Thinning"	98.00	"A6"	"A6"	11.00	11.00	23.62	14.84	"13.597560976"	19.54	"MEAS"		1.00	
6961.00	2008.00	"Thinning"	98.00	"A6"	"A6"	12.00	12.00	28.19	10.27	"11.737804878"	17.31	"MEAS"		1.00	
6962.00	2008.00	"Thinning"	98.00	"A6"	"A6"	14.00	14.00	19.30	15.74	"12.195121951"	18.29	"MEAS"		1.00	
6963.00	2008.00	"Thinning"	98.00	"A6"	"A6"	15.00	15.00	31.49	14.68	"12.774390244"	19.02	"MEAS"		1.00	
6964.00	2008.00	"Thinning"	98.00	"A6"	"A6"	17.00	17.00							0.00	
6965.00	2008.00	"Thinning"	98.00	"A6"	"A6"	18.00	18.00	27.68	16.49	"13.445121951"	19.05	"MEAS"		1.00	
6966.00	2008.00	"Thinning"	98.00	"A6"	"A6"	19.00	19.00							0.00	
6967.00	2008.00	"Thinning"	98.00	"A6"	"A6"	20.00	20.00	16.25			14.75			0.00	
6968.00	2008.00	"Thinning"	98.00	"A6"	"A6"	21.00	21.00	34.79	15.47	"13.597560976"	21.70	"MEAS"		1.00	
6969.00	2008.00	"Thinning"	98.00	"A6"	"A6"	22.00	22.00							0.00	
6970.00	2008.00	"Thinning"	98.00	"A6"	"A6"	23.00	23.00	25.90	14.05	"12.56097561"	17.50	"MEAS"		1.00	
6971.00	2008.00	"Thinning"	98.00	"A6"	"A6"	24.00	24.00							0.00	
6972.00	2008.00	"Thinning"	98.00	"A6"	"A6"	25.00	25.00				0.00			0.00	
6973.00	2008.00	"Thinning"	98.00	"A6"	"A6"	26.00	26.00	26.67	15.94	"13.048780488"	18.81	"MEAS"		1.00	
6974.00	2008.00	"Thinning"	98.00	"A6"	"A6"	27.00	27.00	31.49	14.05	"12.286585366"	20.67	"MEAS"		1.00	
6975.00	2008.00	"Thinning"	98.00	"A6"	"A6"	28.00	28.00				0.00			0.00	
6976.00	2008.00	"Thinning"	98.00	"A6"	"A6"	29.00	29.00	26.16	12.51	"13.384146341"	20.39	"MEAS"		1.00	
6977.00	2008.00	"Thinning"	98.00	"A6"	"A6"	30.00	30.00	29.46			20.12			0.00	
6978.00	2008.00	"Thinning"	98.00	"A6"	"A6"	31.00	31.00	33.27	14.17	"12.926829268"	21.25	"MEAS"		1.00	
6979.00	2011.00	"Thinning"	98.00	"A6"	"A6"	1.00	1.00							0.00	
6980.00	2011.00	"Thinning"	98.00	"A6"	"A6"	2.00	2.00	33.10	10.40	"13"	20.50	"MEAS"		1.00	
6981.00	2011.00	"Thinning"	98.00	"A6"	"A6"	3.00	3.00							0.00	
6982.00	2011.00	"Thinning"	98.00	"A6"	"A6"	4.00	4.00							0.00	
6983.00	2011.00	"Thinning"	98.00	"A6"	"A6"	5.00	5.00	27.00	12.40	"13"	18.90	"MEAS"		1.00	
6984.00	2011.00	"Thinning"	98.00	"A6"	"A6"	6.00	6.00	22.70	11.00	"12.1"	18.10	"MEAS"		1.00	
6985.00	2011.00	"Thinning"	98.00	"A6"	"A6"	7.00	7.00	16.10	11.60	"12.5"	16.30	"MEAS"		1.00	
6986.00	2011.00	"Thinning"	98.00	"A6"	"A6"	8.00	8.00	25.70	12.70	"13.2"	18.90	"MEAS"		1.00	
6987.00	2011.00	"Thinning"	98.00	"A6"	"A6"	9.00	9.00	15.10	7.00	"12.4"	16.40	"MEAS"		1.00	
6988.00	2011.00	"Thinning"	98.00	"A6"	"A6"	10.00	10.00	17.80	12.70	"14.5"	18.70	"MEAS"		1.00	
6989.00	2011.00	"Thinning"	98.00	"A6"	"A6"	11.00	11.00	25.20	11.10	"13.5"	19.60	"MEAS"		1.00	
6990.00	2011.00	"Thinning"	98.00	"A6"	"A6"	12.00	12.00	28.70	7.70	"11.8"	17.90	"MEAS"		1.00	
6991.00	2011.00	"Thinning"	98.00	"A6"	"A6"	14.00	14.00	19.90	12.10	"14.3"	18.50	"MEAS"		1.00	
6992.00	2011.00	"Thinning"	98.00	"A6"	"A6"	15.00	15.00	32.30	11.80	"12.4"	19.30	"MEAS"		1.00	
6993.00	2011.00	"Thinning"	98.00	"A6"	"A6"	17.00	17.00							0.00	
6994.00	2011.00	"Thinning"	98.00	"A6"	"A6"	18.00	18.00	28.90	12.30	"12.8"	19.40	"MEAS"		1.00	
6995.00	2011.00	"Thinning"	98.00	"A6"	"A6"	19.00	19.00							0.00	
6996.00	2011.00	"Thinning"	98.00	"A6"	"A6"	20.00	20.00							0.00	
6997.00	2011.00	"Thinning"	98.00	"A6"	"A6"	21.00	21.00	36.10	12.70	"14.3"	21.90	"MEAS"		1.00	
6998.00	2011.00	"Thinning"	98.00	"A6"	"A6"	22.00	22.00							0.00	
6999.00	2011.00	"Thinning"	98.00	"A6"	"A6"	23.00	23.00	26.20	12.10	"13.3"	17.10	"MEAS"		1.00	
7000.00	2011.00	"Thinning"	98.00	"A6"	"A6"	24.00	24.00							0.00	
7001.00	2011.00	"Thinning"	98.00	"A6"	"A6"	25.00	25.00							0.00	
7002.00	2011.00	"Thinning"	98.00	"A6"	"A6"	26.00	26.00							0.00	
7003.00	2011.00	"Thinning"	98.00	"A6"	"A6"	27.00	27.00	33.30	9.50	"13.1"	21.10	"MEAS"		1.00	
7004.00	2011.00	"Thinning"	98.00	"A6"	"A6"	28.00	28.00							0.00	
7005.00	2011.00	"Thinning"	98.00	"A6"	"A6"	29.00	29.00	27.60	13.30	"14.7"	21.00	"MEAS"		1.00	
7006.00	2011.00	"Thinning"	98.00	"A6"	"A6"	30.00	30.00							0.00	
7007.00	2011.00	"Thinning"	98.00	"A6"	"A6"	31.00	31.00	34.20	13.30	"15.1"	21.70	"MEAS"		1.00	
7008.00	1992.00	"Thinning"	99.00	"A7"	"A7"	1.00	1.00	22.60	13.26	"10.274695122"	15.64	"MEAS"		1.00	
7009.00	1992.00	"Thinning"	99.00	"A7"	"A7"	2.00	2.00	22.60	11.39	"11.112195122"	15.52	"MEAS"		1.00	
7010.00	1992.00	"Thinning"	99.00	"A7"	"A7"	3.00	3.00	20.32	13.99	"11.994512195"	15.46	"MEAS"		1.00	
7011.00	1992.00	"Thinning"	99.00	"A7"	"A7"	4.00	4.00	17.52	11.16	"10.632621951"	14.74	"MEAS"		1.00	
7012.00	1992.00	"Thinning"	99.00	"A7"	"A7"	5.00	5.00	15.74	10.89	"9.4884146341"	14.91	"MEAS"		1.00	
7013.00	1992.00	"Thinning"	99.00	"A7"	"A7"	6.00	6.00	18.79	12.70	"11.525"	15.74	"MEAS"		1.00	
7014.00	1992.00	"Thinning"	99.00	"A7"	"A7"	7.00	7.00	21.08	10.87	"10.866463415"	14.23	"MEAS"		1.00	
7015.00	1992.00	"Thinning"	99.00	"A7"	"A7"	8.00	8.00	21.08	11.22	"10.785365854"	14.80	"MEAS"		1.00	
7016.00	1992.00	"Thinning"	99.00	"A7"	"A7"	9.00	9.00	19.81	12.23	"11.057012195"	14.35	"MEAS"		1.00	
7017.00	1992.00	"Thinning"	99.00	"A7"	"A7"	10.00	10.00	21.59	10.42	"9.4661585366"	14.58	"MEAS"		1.00	
7018.00	1992.00	"Thinning"	99.00	"A7"	"A7"	11.00	11.00	19.05	10.54	"10.377439024"	15.14	"MEAS"		1.00	
7019.00	1992.00	"Thinning"	99.00	"A7"	"A7"	12.00	12.00	16.51	10.88	"10.541158537"	14.05	"MEAS"		1.00	
7020.00	1992.00	"Thinning"	99.00	"A7"	"A7"	13.00	13.00	21.33	11.67	"10.517073171"	15.77	"MEAS"		1.00	
7021.00	1992.00	"Thinning"	99.00	"A7"	"A7"	14.00	14.00	23.11	11.88	"12.114939024"	16.40	"MEAS"		1.00	
7022.00	1992.00	"Thinning"	99.00	"A7"	"A7"	15.00	15.00	16.00	12.71	"12.599085366"	15.49	"MEAS"		1.00	
7023.00	1992.00	"Thinning"	99.00	"A7"	"A7"	16.00	16.00	18.54	15.32	"11.867378049"	16.77	"MEAS"		1.00	
7024.00	1992.00	"Thinning"	99.00	"A7"	"A7"	17.00	17.00	24.89	12.42	"11.949085366"	16.75	"MEAS"		1.00	
7025.00	1992.00	"Thinning"	99.00	"A7"	"A7"	18.00	18.00	22.35	13.53	"11.227134146"	16.01	"MEAS"		1.00	
7026.00	1992.00	"Thinning"	99.00	"A7"	"A7"	19.00	19.00	28.19	9.47	"9.949695122"	15.65	"MEAS"		1.00	
7027.00	1992.00	"Thinning"	99.00	"A7"	"A7"	20.00	20.00	9.39	11.26	"8.7256097561"	11.31	"MEAS"		1.00	
7028.00	1992.00	"Thinning"	99.00	"A7"	"A7"	21.00	21.00	18.79	15.15	"12.652439024"	16.76	"MEAS"		1.00	
7029.00	1992.00	"Thinning"	99.00	"A7"	"A7"	22.00	22.00	23.62	13.15	"12.324695122"	16.92	"MEAS"		1.00	
7030.00	1992.00	"Thinning"	99.00	"A7"	"A7"	23.00	23.00	18.54	11.69	"11.536890244"	15.18	"MEAS"		1.00	
7031.00	1992.00	"Thinning"	99.00	"A7"	"A7"	24.00	24.00	21.08	11.89	"10.273780488"	16.11	"MEAS"		1.00	
7032.00	1999.00	"Thinning"	99.00	"A7"	"A7"	1.00	1.00	24.63	12.51	"9.6924812752"	17.56	"MEAS"		1.00	
7033.00	1999.00	"Thinning"	99.00	"A7"	"A7"	2.00	2.00	25.40	12.50	"11.282888419"	18.16	"MEAS"		1.00	
7034.00	1999.00	"Thinning"	99.00	"A7"	"A7"	3.00	3.00	0.00						0.00	
7035.00	1999.00	"Thinning"	99.00	"A7"	"A7"	4.00	4.00	20.82	10.99	"10.442673324"	16.68	"MEAS"		1.00	
7036.00	1999.00	"Thinning"	99.00	"A7"	"A7"	5.00	5.00	16.51	12.36	"10.512691249"	15.22	"MEAS"		1.00	
7037.00	1999.00	"Thinning"	99.00	"A7"	"A7"	6.00	6.00	21.84	13.33	"11.122847449"	17.22	"MEAS"		1.00	
7038.00	1999.00	"Thinning"	99.00	"A7"	"A7"	7.00	7.00	23.62	11.76	"11.192865374"	16.01	"MEAS"		1.00	
7039.00	1999.00	"Thinning"	99.00	"A7"	"A7"	8.00	8.00	23.36	11.74	"11.052829524"	17.28	"MEAS"		1.00	
7040.00	1999.00	"Thinning"	99.00	"A7"	"A7"	9.00	9.00	22.60	12.20	"11.062832085"	16.47	"MEAS"		1.00	
7041.00	1999.00	"Thinning"	99.00	"A7"	"A7"	10.00	10.00	23.62	12.34	"10.812768069"	16.97	"MEAS"		1.00	
7042.00	1999.00	"Thinning"	99.00	"A7"	"A7"	11.00	11.00	21.84	10.81	"11.012819282"	17.15	"MEAS"		1.00	
7043.00	1999.00	"Thinning"	99.00	"A7"	"A7"	12.00	12.00	17.78	13.60	"10.802765508"	15.83	"MEAS"		1.00	
7044.00	1999.00	"Thinning"	99.00	"A7"	"A7"	13.00	13.00	23.36	13.57	"12.403175213"	17.64	"MEAS"		1.00	
7045.00	1999.00	"Thinning"	99.00	"A7"	"A7"	14.00	14.00	26.16	12.64	"12.183118878"	18.14	"MEAS"		1.00	
7046.00	1999.00	"Thinning"	99.00	"A7"	"A7"	15.00	15.00	16.76	12.29	"12.003072787"	15.34	"MEAS"		1.00	
7047.00	1999.00	"Thinning"	99.00	"A7"	"A7"	16.00	16.00	20.82	14.98	"12.633234108"	18.49	"MEAS"		1.00	
7048.00	1999.00	"Thinning"	99.00	"A7"	"A7"	17.00	17.00	27.68	15.62	"12.863293003"	19.00	"MEAS"		1.00	
7049.00	1999.00	"Thinning"	99.00	"A7"	"A7"	18.00	18.00	24.89	13.69	"11.332901223"	19.11	"MEAS"		1.00	
7050.00	1999.00	"Thinning"	99.00	"A7"	"A7"	19.00	19.00	32.25	12.40	"10.082581141"	18.07	"MEAS"		1.00	
7051.00	1999.00	"Thinning"	99.00	"A7"	"A7"	20.00	20.00	9.65	11.21	"9.0223097113"	11.64	"MEAS"		1.00	
7052.00	1999.00	"Thinning"	99.00	"A7"	"A7"	21.00	21.00	21.33	14.81	"12.853290442"	18.03	"MEAS"		1.00	
7053.00	1999.00	"Thinning"	99.00	"A7"	"A7"	22.00	22.00	27.94	15.00	"11.622975482"	19.57	"MEAS"		1.00	
7054.00	1999.00	"Thinning"	99.00	"A7"	"A7"	23.00	23.00	20.57	11.21	"11.793019013"	17.05	"MEAS"		1.00	
7055.00	1999.00	"Thinning"	99.00	"A7"	"A7"	24.00	24.00	23.62	11.87	"11.953059983"	18.03	"MEAS"		1.00	
7056.00	2001.00	"Thinning"	99.00	"A7"	"A7"	1.00	1.00	25.14	12.71	"11.18902439"	18.04	"MEAS"		1.00	
7057.00	2001.00	"Thinning"	99.00	"A7"	"A7"	2.00	2.00	26.67	11.81	"9.6951219512"	18.41	"MEAS"		1.00	
7058.00	2001.00	"Thinning"	99.00	"A7"	"A7"	3.00	3.00	0.00			0.00			0.00	
7059.00	2001.00	"Thinning"	99.00	"A7"	"A7"	4.00	4.00	22.35	10.70	"9.4817073171"	17.10	"MEAS"		1.00	
7060.00	2001.00	"Thinning"	99.00	"A7"	"A7"	5.00	5.00	16.76	12.48	"10.396341463"	15.24	"MEAS"		1.00	
7061.00	2001.00	"Thinning"	99.00	"A7"	"A7"	6.00	6.00	23.11	13.70	"10.609756098"	17.31	"MEAS"		1.00	
7062.00	2001.00	"Thinning"	99.00	"A7"	"A7"	7.00	7.00	24.89	11.06	"8.5670731707"	16.21	"MEAS"		1.00	
7063.00	2001.00	"Thinning"	99.00	"A7"	"A7"	8.00	8.00	23.87	12.32	"9.5426829268"	17.77	"MEAS"		1.00	
7064.00	2001.00	"Thinning"	99.00	"A7"	"A7"	9.00	9.00	24.13	11.73	"10.701219512"	16.64	"MEAS"		1.00	
7065.00	2001.00	"Thinning"	99.00	"A7"	"A7"	10.00	10.00	24.38	13.26	"10.274390244"	17.25	"MEAS"		1.00	
7066.00	2001.00	"Thinning"	99.00	"A7"	"A7"	11.00	11.00	23.62	12.16	"10.030487805"	17.53	"MEAS"		1.00	
7067.00	2001.00	"Thinning"	99.00	"A7"	"A7"	12.00	12.00	18.03	12.99	"10.335365854"	15.85	"MEAS"		1.00	
7068.00	2001.00	"Thinning"	99.00	"A7"	"A7"	13.00	13.00	24.13	14.68	"11.37195122"	18.07	"MEAS"		1.00	
7069.00	2001.00	"Thinning"	99.00	"A7"	"A7"	14.00	14.00	27.43	11.41	"9.5731707317"	18.59	"MEAS"		1.00	
7070.00	2001.00	"Thinning"	99.00	"A7"	"A7"	15.00	15.00	17.01	12.16	"11.890243902"	15.36	"MEAS"		1.00	
7071.00	2001.00	"Thinning"	99.00	"A7"	"A7"	16.00	16.00	21.84	14.64	"11.341463415"	19.24	"MEAS"		1.00	
7072.00	2001.00	"Thinning"	99.00	"A7"	"A7"	17.00	17.00	28.70	14.76	"11.829268293"	19.26	"MEAS"		1.00	
7073.00	2001.00	"Thinning"	99.00	"A7"	"A7"	18.00	18.00	26.16	13.18	"10.213414634"	19.51	"MEAS"		1.00	
7074.00	2001.00	"Thinning"	99.00	"A7"	"A7"	19.00	19.00	33.27	12.04	"9.3292682927"	18.71	"MEAS"		1.00	
7075.00	2001.00	"Thinning"	99.00	"A7"	"A7"	20.00	20.00	9.65	10.55	"8.6890243902"	11.64	"MEAS"		1.00	
7076.00	2001.00	"Thinning"	99.00	"A7"	"A7"	21.00	21.00	22.35	15.51	"12.804878049"	18.23	"MEAS"		1.00	
7077.00	2001.00	"Thinning"	99.00	"A7"	"A7"	22.00	22.00	29.46	14.17	"10.975609756"	20.03	"MEAS"		1.00	
7078.00	2001.00	"Thinning"	99.00	"A7"	"A7"	23.00	23.00	21.33	14.09	"11.493902439"	17.43	"MEAS"		1.00	
7079.00	2001.00	"Thinning"	99.00	"A7"	"A7"	24.00	24.00	24.13	14.68	"11.37195122"	18.26	"MEAS"		1.00	
7080.00	2006.00	"Thinning"	99.00	"A7"	"A7"	1.00	1.00	25.90	16.22	"12.56097561"	18.65	"MEAS"		1.00	
7081.00	2006.00	"Thinning"	99.00	"A7"	"A7"	2.00	2.00	28.44	14.05	"12.865853659"	20.48	"MEAS"		1.00	
7082.00	2006.00	"Thinning"	99.00	"A7"	"A7"	3.00	3.00	0.00						0.00	
7083.00	2006.00	"Thinning"	99.00	"A7"	"A7"	4.00	4.00	25.40	13.74	"10.640243902"	19.42	"MEAS"		1.00	
7084.00	2006.00	"Thinning"	99.00	"A7"	"A7"	5.00	5.00	16.76			14.93			0.00	
7085.00	2006.00	"Thinning"	99.00	"A7"	"A7"	6.00	6.00	25.90	15.94	"13.170731707"	19.48	"MEAS"		1.00	
7086.00	2006.00	"Thinning"	99.00	"A7"	"A7"	7.00	7.00	26.41	14.84	"11.493902439"	18.53	"MEAS"		1.00	
7087.00	2006.00	"Thinning"	99.00	"A7"	"A7"	8.00	8.00	23.87	16.25	"12.591463415"	18.75	"MEAS"		1.00	
7088.00	2006.00	"Thinning"	99.00	"A7"	"A7"	9.00	9.00	26.67	14.33	"13.170731707"	18.65	"MEAS"		1.00	
7089.00	2006.00	"Thinning"	99.00	"A7"	"A7"	10.00	10.00	25.40	14.96	"12.896341463"	18.87	"MEAS"		1.00	
7090.00	2006.00	"Thinning"	99.00	"A7"	"A7"	11.00	11.00	25.40	15.23	"11.798780488"	19.32	"MEAS"		1.00	
7091.00	2006.00	"Thinning"	99.00	"A7"	"A7"	12.00	12.00	17.78			15.54			0.00	
7092.00	2006.00	"Thinning"	99.00	"A7"	"A7"	13.00	13.00	25.14	16.69	"14.176829268"	18.87	"MEAS"		1.00	
7093.00	2006.00	"Thinning"	99.00	"A7"	"A7"	14.00	14.00	29.71	12.51	"12.103658537"	20.60	"MEAS"		1.00	
7094.00	2006.00	"Thinning"	99.00	"A7"	"A7"	15.00	15.00	16.76						0.00	
7095.00	2006.00	"Thinning"	99.00	"A7"	"A7"	16.00	16.00	23.62	15.82	"14.359756098"	20.48	"MEAS"		1.00	
